from,to,species_label,individuals
DK111,NO044,0203,1
DK111,UK051,0203,1
DK111,RU051,0203,1
DK111,FR170,0203,1
DK111,RU235,0203,1
DK111,FI077,0203,1
DK111,FI077,0206,3
DK111,NL001,0206,3
DK111,DK128,0206,2
DK111,DK130,0206,2
DK111,FI081,0206,1
DK111,FI080,0206,1
DK111,DK121,0206,1
DK111,DK113,0206,1
DK111,SE064,0215,1
DK111,SE057,0221,1
DK111,DK113,0221,1
DK111,IT009,0407,1
DK111,FR061,0424,2
DK111,FR045,0424,2
DK111,FR062,0424,2
DK111,NL073,0424,1
DK111,FR023,0424,1
DK111,FR099,0424,1
DK111,NL020,0424,1
DK111,NL052,0424,1
DK111,FR052,0424,1
DK111,DK130,0424,1
DK111,IT017,0424,1
DK111,NL044,0424,1
DK111,SE060,0424,1
DK111,FR051,0424,1
DK111,FR032,0424,1
DK111,FR141,0424,1
DK111,NL083,0424,1
DK111,FR031,0424,1
DK111,ES227,0424,1
DK111,SE057,0424,1
DK111,DK130,0429,11
DK111,DK113,0429,4
DK111,NL080,0429,2
DK111,SE061,0429,2
DK111,SE071,0429,1
DK111,DK124,0429,1
DK111,NL076,0429,1
DK111,IT091,0429,1
DK111,NL013,0429,1
DK111,DK127,0429,1
DK111,FR051,0429,1
DK111,FR167,0429,1
DK111,IT070,0429,1
DK111,NL052,0429,1
DK111,SE060,0429,1
DK111,NL001,0450,6
DK111,FR051,0450,5
DK111,NL020,0450,5
DK111,FR060,0450,3
DK111,SE055,0450,2
DK111,SE054,0450,2
DK111,SE060,0450,2
DK111,NL010,0450,2
DK111,SE065,0450,2
DK111,FR064,0450,2
DK111,ES259,0450,1
DK111,FR062,0450,1
DK111,SE057,0450,1
DK111,NL019,0450,1
DK111,DK130,0450,1
DK111,FR040,0450,1
DK111,SE059,0450,1
DK111,FI083,0450,1
DK111,NL003,0450,1
DK111,NL032,0450,1
DK111,NL013,0450,1
DK111,NL075,0450,1
DK111,UK078,0450,1
DK111,FR042,0450,1
DK111,FR033,0456,3
DK111,FR051,0456,3
DK111,FR114,0456,2
DK111,FR032,0456,2
DK111,FR023,0456,2
DK111,SE061,0456,2
DK111,ES035,0456,2
DK111,FR045,0456,2
DK111,NL028,0456,1
DK111,FR101,0456,1
DK111,FR105,0456,1
DK111,DK130,0456,1
DK111,ES031,0456,1
DK111,FR109,0456,1
DK111,FR115,0456,1
DK111,PT021,0456,1
DK111,FR220,0456,1
DK111,FR060,0456,1
DK111,ES301,0456,1
DK111,FR031,0456,1
DK111,SE060,0456,1
DK111,SE062,0469,1
DK111,SE061,0470,6
DK111,FR101,0470,4
DK111,FR033,0470,3
DK111,FR176,0470,3
DK111,FR045,0470,2
DK111,FR060,0470,2
DK111,FR030,0470,2
DK111,DK124,0470,2
DK111,SE055,0470,2
DK111,ES254,0470,1
DK111,DK113,0470,1
DK111,ES255,0470,1
DK111,FR114,0470,1
DK111,FR023,0470,1
DK111,ES017,0470,1
DK111,PT021,0470,1
DK111,IT071,0470,1
DK111,FR239,0470,1
DK111,FR064,0470,1
DK111,FI039,0470,1
DK111,IT074,0470,1
DK111,FR024,0470,1
DK111,FR032,0470,1
DK111,IT077,0470,1
DK111,FR051,0470,1
DK111,FR201,0470,1
DK111,FR245,0470,1
DK111,FR115,0470,1
DK111,SE061,0477,1
DK111,SE065,0485,1
DK111,ES281,0485,1
DK111,IT072,0485,1
DK111,ES014,0485,1
DK111,FR205,0485,1
DK111,ES270,0485,1
DK111,FR034,0485,1
DK111,DK130,0485,1
DK111,FR033,0486,2
DK111,UK066,0486,1
DK111,SE061,0486,1
DK111,FR034,0486,1
DK111,ES244,0486,1
DK111,FR045,0486,1
DK111,DK130,0486,1
DK111,FR032,0493,4
DK111,FR198,0493,3
DK111,FR033,0493,3
DK111,FR110,0493,3
DK111,ES204,0493,2
DK111,DK130,0493,2
DK111,FR109,0493,2
DK111,SE060,0493,2
DK111,ES106,0493,1
DK111,ES223,0493,1
DK111,ES209,0493,1
DK111,ES074,0493,1
DK111,ES255,0493,1
DK111,FR197,0493,1
DK111,FR025,0493,1
DK111,ES007,0493,1
DK111,IE096,0493,1
DK111,NL044,0493,1
DK111,ES022,0493,1
DK111,FR248,0493,1
DK111,ES290,0493,1
DK111,ES199,0493,1
DK111,UK038,0493,1
DK111,FR073,0493,1
DK111,ES018,0493,1
DK111,ES280,0493,1
DK111,ES294,0493,1
DK111,PT012,0493,1
DK111,ES270,0493,1
DK111,NL001,0493,1
DK111,PT021,0493,1
DK111,ES238,0493,1
DK111,ES067,0493,1
DK111,DK113,0493,1
DK111,NL052,0493,1
DK111,ES297,0493,1
DK111,UK066,0493,1
DK111,ES267,0493,1
DK111,ES207,0493,1
DK111,FR031,0493,1
DK111,RU022,0493,1
DK111,SE045,0493,1
DK111,PT038,0493,1
DK111,ES281,0493,1
DK111,ES232,0493,1
DK111,IE110,0493,1
DK111,FI074,0493,1
DK111,SE055,0493,1
DK111,SE061,0496,1
DK111,FR239,0496,1
DK111,FR198,0496,1
DK111,NL013,0496,1
DK111,FI083,0501,1
DK111,SE055,0509,2
DK111,SE061,0509,1
DK111,PL012,0509,1
DK111,LV018,0509,1
DK111,SE055,0512,69
DK111,UK077,0512,53
DK111,SE061,0512,34
DK111,FI083,0512,20
DK111,NL001,0512,10
DK111,FR051,0512,8
DK111,UK096,0512,8
DK111,FR033,0512,7
DK111,FR239,0512,6
DK111,UK049,0512,6
DK111,FR060,0512,6
DK111,UK041,0512,6
DK111,FR032,0512,5
DK111,UK068,0512,5
DK111,UK066,0512,5
DK111,UK044,0512,5
DK111,UK007,0512,5
DK111,UK040,0512,5
DK111,NL010,0512,5
DK111,FR101,0512,4
DK111,FR045,0512,4
DK111,FR030,0512,4
DK111,NL028,0512,4
DK111,FR176,0512,4
DK111,UK010,0512,4
DK111,PL013,0512,4
DK111,FR005,0512,3
DK111,FR114,0512,3
DK111,FR024,0512,3
DK111,UK073,0512,3
DK111,DK113,0512,3
DK111,FR023,0512,3
DK111,FR025,0512,3
DK111,DK130,0512,3
DK111,UK014,0512,3
DK111,IT082,0512,3
DK111,SE019,0512,3
DK111,FR198,0512,2
DK111,FR234,0512,2
DK111,RU022,0512,2
DK111,ES255,0512,2
DK111,NL020,0512,2
DK111,PT021,0512,2
DK111,FR208,0512,1
DK111,ES254,0512,1
DK111,UK060,0512,1
DK111,FR220,0512,1
DK111,FR213,0512,1
DK111,FR244,0512,1
DK111,FR235,0512,1
DK111,FR040,0512,1
DK111,UK039,0512,1
DK111,RU031,0512,1
DK111,IT077,0512,1
DK111,FR245,0512,1
DK111,FR227,0512,1
DK111,ES147,0512,1
DK111,SE063,0512,1
DK111,IT064,0512,1
DK111,IT070,0512,1
DK111,IT069,0512,1
DK111,UK047,0512,1
DK111,EE067,0512,1
DK111,UK057,0512,1
DK111,IE027,0512,1
DK111,ES148,0512,1
DK111,FR064,0512,1
DK111,LV018,0512,1
DK111,FR191,0512,1
DK111,NL013,0512,1
DK111,NL088,0512,1
DK111,FR108,0512,1
DK111,UK025,0512,1
DK111,UK002,0512,1
DK111,UK207,0512,1
DK111,IE068,0512,1
DK111,UK061,0512,1
DK111,DK127,0512,1
DK111,PL012,0512,1
DK111,FR104,0512,1
DK111,FR146,0512,1
DK111,UK233,0512,1
DK111,IE004,0512,1
DK111,SE065,0512,1
DK111,ES244,0512,1
DK111,FI089,0512,1
DK111,FI039,0512,1
DK111,SE052,0512,1
DK111,SE061,0514,2
DK111,SE055,0517,7
DK111,SE061,0517,2
DK111,IT020,0517,2
DK111,IT068,0517,2
DK111,IT073,0517,1
DK111,FR045,0517,1
DK111,FR051,0517,1
DK111,PT021,0517,1
DK111,ES148,0517,1
DK111,IT188,0517,1
DK111,IT203,0517,1
DK111,FR032,0517,1
DK111,IT082,0517,1
DK111,IT081,0517,1
DK111,NL052,0517,1
DK111,NL070,0517,1
DK111,IT100,0517,1
DK111,NL071,0517,1
DK111,FR242,0517,1
DK111,IT074,0517,1
DK111,ES196,0517,1
DK111,RU225,0517,1
DK111,ES259,0517,1
DK111,SE059,0517,1
DK111,FR245,0517,1
DK111,IT093,0517,1
DK111,ES292,0518,1
DK111,FI028,0518,1
DK111,FR041,0518,1
DK111,FR051,0519,2
DK111,FR033,0519,2
DK111,FR062,0519,2
DK111,FR023,0519,2
DK111,NL026,0519,1
DK111,IE074,0519,1
DK111,IE128,0519,1
DK111,NL056,0519,1
DK111,FR061,0519,1
DK111,UK093,0519,1
DK111,FR229,0519,1
DK111,NO050,0519,1
DK111,IE057,0519,1
DK111,DK113,0519,1
DK111,UK091,0519,1
DK111,FR120,0519,1
DK111,RU022,0519,1
DK111,FR011,0519,1
DK111,IT177,0519,1
DK111,UK081,0519,1
DK111,UK287,0519,1
DK111,SE059,0519,1
DK111,ES255,0519,1
DK111,FR247,0519,1
DK111,FR031,0519,1
DK111,NL096,0519,1
DK111,NL089,0519,1
DK111,ES147,0519,1
DK111,NL020,0519,1
DK111,PT021,0519,1
DK111,FR131,0519,1
DK111,FR045,0519,1
DK111,UK281,0519,1
DK111,FR213,0519,1
DK111,NL032,0519,1
DK111,FR110,0519,1
DK111,ES012,0519,1
DK111,NL051,0519,1
DK111,IE095,0519,1
DK111,FR060,0519,1
DK111,FR198,0519,1
DK111,SE061,0519,1
DK111,FR004,0519,1
DK111,IE125,0519,1
DK111,PT045,0519,1
DK111,FR123,0519,1
DK111,NL001,0534,2
DK111,FR051,0534,2
DK111,FR176,0534,1
DK111,UK012,0534,1
DK111,FR032,0538,1
DK111,FR213,0538,1
DK111,FR045,0538,1
DK111,FR071,0538,1
DK111,FR051,0538,1
DK111,FR110,0541,2
DK111,UK017,0541,1
DK111,SE055,0541,1
DK111,FR060,0541,1
DK111,UK047,0541,1
DK111,FI092,0541,1
DK111,DK130,0545,2
DK111,IT073,0545,2
DK111,FR234,0545,2
DK111,FR063,0545,2
DK111,SE052,0545,1
DK111,FR215,0545,1
DK111,IT178,0545,1
DK111,FR060,0545,1
DK111,NL026,0545,1
DK111,IT072,0545,1
DK111,FR023,0545,1
DK111,NL001,0545,1
DK111,IT093,0545,1
DK111,IT205,0545,1
DK111,UK001,0545,1
DK111,IT063,0545,1
DK111,FR227,0545,1
DK111,FR030,0545,1
DK111,IT069,0545,1
DK111,FR051,0545,1
DK111,FR239,0546,110
DK111,IT064,0546,35
DK111,FR227,0546,29
DK111,FR051,0546,26
DK111,ES244,0546,24
DK111,FR033,0546,23
DK111,FR220,0546,21
DK111,ES148,0546,21
DK111,FR245,0546,21
DK111,FR234,0546,20
DK111,FR235,0546,19
DK111,FR176,0546,17
DK111,SE061,0546,12
DK111,FR060,0546,12
DK111,IT188,0546,10
DK111,FR032,0546,10
DK111,FR115,0546,10
DK111,IT072,0546,8
DK111,FR215,0546,8
DK111,FR198,0546,8
DK111,FR226,0546,8
DK111,FR045,0546,8
DK111,IT062,0546,8
DK111,FR101,0546,7
DK111,FR213,0546,7
DK111,FR229,0546,7
DK111,ES259,0546,7
DK111,FR242,0546,7
DK111,DK130,0546,7
DK111,ES255,0546,7
DK111,IT070,0546,6
DK111,FR108,0546,6
DK111,PT021,0546,6
DK111,FR214,0546,6
DK111,IT203,0546,5
DK111,SE055,0546,5
DK111,IT071,0546,5
DK111,FR228,0546,5
DK111,FR252,0546,4
DK111,ES223,0546,4
DK111,ES147,0546,4
DK111,IT074,0546,4
DK111,FR034,0546,4
DK111,IT069,0546,3
DK111,FI083,0546,3
DK111,ES254,0546,3
DK111,IT193,0546,3
DK111,NL001,0546,3
DK111,FR114,0546,3
DK111,IT028,0546,2
DK111,PT034,0546,2
DK111,PT046,0546,2
DK111,SE060,0546,2
DK111,IT077,0546,2
DK111,FR262,0546,2
DK111,FR024,0546,2
DK111,FR023,0546,2
DK111,FR025,0546,2
DK111,NL032,0546,2
DK111,ES260,0546,2
DK111,IT157,0546,2
DK111,FR240,0546,1
DK111,FR238,0546,1
DK111,ES196,0546,1
DK111,IT076,0546,1
DK111,IT096,0546,1
DK111,FI075,0546,1
DK111,ES146,0546,1
DK111,FR062,0546,1
DK111,IT068,0546,1
DK111,PT049,0546,1
DK111,FI081,0546,1
DK111,NL031,0546,1
DK111,NL026,0546,1
DK111,ES231,0546,1
DK111,FR063,0546,1
DK111,NL028,0546,1
DK111,SE059,0546,1
DK111,FR109,0546,1
DK111,FI048,0546,1
DK111,FI076,0546,1
DK111,ES212,0546,1
DK111,FR031,0546,1
DK111,FR104,0546,1
DK111,SE068,0546,1
DK111,ES045,0546,1
DK111,ES317,0546,1
DK111,SE052,0546,1
DK111,GR081,0546,1
DK111,ES238,0546,1
DK111,ES243,0546,1
DK111,IT054,0546,1
DK111,ES140,0546,1
DK111,FR150,0546,1
DK111,ES290,0546,1
DK111,IT098,0546,1
DK111,FR113,0546,1
DK111,NL068,0546,1
DK111,IT185,0546,1
DK111,DK128,0546,1
DK111,SE019,0546,1
DK111,FR144,0546,1
DK111,ES321,0546,1
DK111,FR056,0546,1
DK111,NL029,0546,1
DK111,PT027,0546,1
DK111,IT022,0546,1
DK111,ES276,0546,1
DK111,FR221,0546,1
DK111,UK042,0546,1
DK111,ES261,0546,1
DK111,ES168,0546,1
DK111,FI028,0546,1
DK111,IT063,0546,1
DK111,IT205,0546,1
DK111,DK127,0546,1
DK111,UK001,0546,1
DK111,NL019,0546,1
DK111,NL042,0546,1
DK111,ES258,0546,1
DK111,ES263,0546,1
DK111,IT178,0546,1
DK111,FR234,0548,3
DK111,DK130,0548,3
DK111,IT074,0548,2
DK111,IT065,0548,1
DK111,FR051,0548,1
DK111,ES147,0548,1
DK111,FR033,0548,1
DK111,ES244,0548,1
DK111,SE061,0548,1
DK111,ES148,0548,1
DK111,DK113,0548,1
DK111,FR101,0548,1
DK111,SE033,0548,1
DK111,FR239,0553,1
DK111,FR041,0553,1
DK111,ES140,0553,1
DK111,ES047,0553,1
DK111,FR023,0553,1
DK111,FR239,0554,11
DK111,SE061,0554,8
DK111,IT064,0554,2
DK111,ES148,0554,2
DK111,FR234,0554,2
DK111,SE033,0554,1
DK111,FR226,0554,1
DK111,FR045,0554,1
DK111,IT143,0554,1
DK111,IT020,0554,1
DK111,GR085,0554,1
DK111,NL052,0554,1
DK111,IT072,0554,1
DK111,IT117,0554,1
DK111,IT205,0554,1
DK111,IT028,0554,1
DK111,FR235,0554,1
DK111,FR228,0554,1
DK111,FR220,0554,1
DK111,IT082,0554,1
DK111,IT172,0554,1
DK111,IT115,0554,1
DK111,FR216,0554,1
DK111,SE052,0554,1
DK111,ES051,0556,2
DK111,ES147,0556,1
DK111,FR098,0556,1
DK111,FR176,0556,1
DK111,FR250,0556,1
DK111,IT020,0556,1
DK111,FR234,0556,1
DK111,SE059,0556,1
DK111,NL039,0556,1
DK111,UK046,0556,1
DK111,DK130,0556,1
DK111,FR208,0556,1
DK111,FR239,0556,1
DK111,SE061,0556,1
DK111,FR080,0556,1
DK111,FR060,0556,1
DK111,FR242,0556,1
DK111,FR071,0556,1
DK111,ES255,0556,1
DK111,FR225,0556,1
DK111,ES139,0556,1
DK111,FR067,0556,1
DK111,SE055,0561,2
DK111,FI083,0561,2
DK111,FI045,0561,2
DK111,EE067,0561,1
DK111,UK040,0561,1
DK111,SE061,0561,1
DK111,IT077,0561,1
DK111,SE060,0582,753
DK111,FI078,0582,81
DK111,SE061,0582,35
DK111,NL071,0582,25
DK111,FI041,0582,21
DK111,NL038,0582,21
DK111,NL052,0582,20
DK111,UK073,0582,19
DK111,FI092,0582,15
DK111,PL080,0582,15
DK111,FI027,0582,13
DK111,FI043,0582,13
DK111,DK130,0582,11
DK111,UK074,0582,10
DK111,SE068,0582,9
DK111,NL094,0582,9
DK111,FI065,0582,8
DK111,LT002,0582,8
DK111,NL001,0582,8
DK111,NL044,0582,8
DK111,FI063,0582,7
DK111,SE059,0582,7
DK111,UK077,0582,7
DK111,FI083,0582,7
DK111,NL073,0582,7
DK111,FI071,0582,7
DK111,FI091,0582,7
DK111,FI072,0582,7
DK111,DK113,0582,7
DK111,NL056,0582,7
DK111,FI059,0582,6
DK111,FI079,0582,6
DK111,FI069,0582,6
DK111,FI064,0582,5
DK111,FI028,0582,5
DK111,SE042,0582,5
DK111,UK058,0582,5
DK111,NL049,0582,4
DK111,LV022,0582,4
DK111,FI061,0582,4
DK111,SE037,0582,4
DK111,NL011,0582,4
DK111,FI076,0582,4
DK111,SE065,0582,3
DK111,FI044,0582,3
DK111,SE055,0582,3
DK111,FI045,0582,3
DK111,UK016,0582,3
DK111,UK010,0582,3
DK111,FI019,0582,3
DK111,DK124,0582,3
DK111,SE063,0582,3
DK111,FI073,0582,3
DK111,NL034,0582,3
DK111,FI052,0582,3
DK111,LT032,0582,3
DK111,FI068,0582,3
DK111,SE054,0582,2
DK111,FI081,0582,2
DK111,FI048,0582,2
DK111,NL068,0582,2
DK111,LV018,0582,2
DK111,SE070,0582,2
DK111,NL020,0582,2
DK111,FI084,0582,2
DK111,EE020,0582,2
DK111,FI042,0582,2
DK111,UK062,0582,2
DK111,EE067,0582,2
DK111,FR062,0582,2
DK111,UK019,0582,2
DK111,NL039,0582,2
DK111,NL075,0582,2
DK111,NL041,0582,2
DK111,FI070,0582,2
DK111,FI077,0582,2
DK111,SE062,0582,2
DK111,NL090,0582,2
DK111,EE059,0582,2
DK111,NL013,0582,2
DK111,NL072,0582,2
DK111,SE007,0582,2
DK111,NL053,0582,2
DK111,UK041,0582,2
DK111,SE064,0582,2
DK111,LT009,0582,2
DK111,LT003,0582,2
DK111,UK096,0582,1
DK111,LT054,0582,1
DK111,LT005,0582,1
DK111,UK052,0582,1
DK111,UK066,0582,1
DK111,UK007,0582,1
DK111,UK040,0582,1
DK111,NL042,0582,1
DK111,UK043,0582,1
DK111,NL021,0582,1
DK111,LT020,0582,1
DK111,NL058,0582,1
DK111,NL070,0582,1
DK111,UK049,0582,1
DK111,SE026,0582,1
DK111,RU310,0582,1
DK111,DK117,0582,1
DK111,NL032,0582,1
DK111,UK003,0582,1
DK111,NL019,0582,1
DK111,EE038,0582,1
DK111,LV033,0582,1
DK111,ES147,0582,1
DK111,LT004,0582,1
DK111,LT006,0582,1
DK111,RU296,0582,1
DK111,EE039,0582,1
DK111,RU230,0582,1
DK111,NL014,0582,1
DK111,UK001,0582,1
DK111,FR040,0582,1
DK111,NL003,0582,1
DK111,SE052,0582,1
DK111,FI040,0582,1
DK111,FR214,0582,1
DK111,UK012,0582,1
DK111,NL010,0582,1
DK111,NL107,0582,1
DK111,UK014,0582,1
DK111,UK075,0582,1
DK111,UK061,0582,1
DK111,RU225,0582,1
DK111,EE030,0582,1
DK111,RU013,0582,1
DK111,FI033,0582,1
DK111,ES055,0582,1
DK111,NL057,0582,1
DK111,NL092,0582,1
DK111,NL055,0582,1
DK111,SE019,0582,1
DK111,SE031,0582,1
DK111,FI039,0582,1
DK111,SE050,0582,1
DK111,NL048,0582,1
DK111,FI056,0582,1
DK111,UK039,0582,1
DK111,FI012,0582,1
DK111,RU223,0582,1
DK111,FI004,0582,1
DK111,FI062,0582,1
DK111,UK011,0582,1
DK111,FI082,0582,1
DK111,DK128,0582,1
DK111,SE060,0590,223
DK111,FI078,0590,56
DK111,SE061,0590,10
DK111,FI082,0590,6
DK111,FI075,0590,5
DK111,NL001,0590,5
DK111,FI043,0590,5
DK111,DK130,0590,5
DK111,DK113,0590,5
DK111,FI083,0590,4
DK111,FI077,0590,4
DK111,UK007,0590,4
DK111,FI045,0590,4
DK111,EE067,0590,3
DK111,FR051,0590,3
DK111,NL056,0590,3
DK111,DK124,0590,3
DK111,FI027,0590,3
DK111,FI081,0590,3
DK111,FI072,0590,3
DK111,FI047,0590,3
DK111,PL080,0590,3
DK111,UK073,0590,2
DK111,NL068,0590,2
DK111,FR025,0590,2
DK111,PL012,0590,2
DK111,SE049,0590,2
DK111,NL048,0590,2
DK111,FI085,0590,2
DK111,NL021,0590,2
DK111,NL015,0590,2
DK111,NL044,0590,2
DK111,SE052,0590,2
DK111,NL052,0590,2
DK111,UK077,0590,2
DK111,SE073,0590,2
DK111,NL034,0590,2
DK111,FI064,0590,2
DK111,FI088,0590,2
DK111,NL054,0590,1
DK111,NL057,0590,1
DK111,NL058,0590,1
DK111,LT023,0590,1
DK111,FI041,0590,1
DK111,SE043,0590,1
DK111,SE050,0590,1
DK111,SE057,0590,1
DK111,SE069,0590,1
DK111,FI073,0590,1
DK111,FI039,0590,1
DK111,SE059,0590,1
DK111,NL003,0590,1
DK111,UK074,0590,1
DK111,FR063,0590,1
DK111,UK072,0590,1
DK111,DK127,0590,1
DK111,SE030,0590,1
DK111,NL002,0590,1
DK111,FI040,0590,1
DK111,SE055,0590,1
DK111,FR033,0590,1
DK111,RU058,0590,1
DK111,UK001,0590,1
DK111,LT032,0590,1
DK111,NL092,0590,1
DK111,UK041,0590,1
DK111,UK068,0590,1
DK111,NL073,0590,1
DK111,EE072,0590,1
DK111,NL022,0590,1
DK111,NL024,0590,1
DK111,RU019,0590,1
DK111,NL013,0590,1
DK111,FR045,0590,1
DK111,NL032,0590,1
DK111,FR031,0590,1
DK111,SE037,0590,1
DK111,NL016,0590,1
DK111,FR014,0590,1
DK111,NL039,0590,1
DK111,FR064,0590,1
DK111,NL053,0590,1
DK111,LT002,0590,1
DK111,RU024,0590,1
DK111,SE060,0591,3
DK111,SE061,0591,1
DK111,FI082,0591,1
DK111,SE073,0591,1
DK111,SE049,0591,1
DK111,SE030,0591,1
DK111,SE060,0592,171
DK111,FI082,0592,43
DK111,SE061,0592,37
DK111,DK124,0592,32
DK111,DK113,0592,17
DK111,DK130,0592,16
DK111,SE059,0592,10
DK111,SE049,0592,10
DK111,FI080,0592,9
DK111,FI078,0592,9
DK111,SE057,0592,8
DK111,FI072,0592,8
DK111,SE073,0592,7
DK111,LT001,0592,4
DK111,PL080,0592,4
DK111,SE052,0592,4
DK111,FI041,0592,4
DK111,FI075,0592,4
DK111,FI077,0592,4
DK111,FI081,0592,3
DK111,SE019,0592,3
DK111,PL001,0592,3
DK111,PL013,0592,3
DK111,FI089,0592,2
DK111,FI092,0592,2
DK111,FI062,0592,2
DK111,RU224,0592,2
DK111,PL012,0592,2
DK111,SE065,0592,2
DK111,SE071,0592,2
DK111,PL009,0592,2
DK111,DK125,0592,2
DK111,SE069,0592,1
DK111,NL012,0592,1
DK111,RU018,0592,1
DK111,DK128,0592,1
DK111,DK121,0592,1
DK111,NL053,0592,1
DK111,NL021,0592,1
DK111,FI083,0592,1
DK111,NL029,0592,1
DK111,NL001,0592,1
DK111,NL050,0592,1
DK111,NL070,0592,1
DK111,SE037,0592,1
DK111,SE030,0592,1
DK111,SE070,0592,1
DK111,FI052,0592,1
DK111,FI061,0592,1
DK111,SE045,0592,1
DK111,FI044,0592,1
DK111,SE049,0600,4
DK111,SE073,0600,3
DK111,SE038,0600,3
DK111,SE064,0600,2
DK111,SE059,0600,2
DK111,SE057,0600,1
DK111,DK124,0600,1
DK111,SE052,0600,1
DK111,SE071,0600,1
DK111,DK128,0600,1
DK111,SE061,0600,1
DK111,SE043,0600,1
DK111,SE055,0600,1
DK111,SE019,0600,1
DK111,FI047,0600,1
DK111,SE061,0611,12
DK111,FR014,0611,1
DK111,PT034,0611,1
DK111,ES035,0611,1
DK111,IT069,0611,1
DK111,FI077,0615,1
DK111,SE061,0616,10
DK111,DK130,0616,2
DK111,FR101,0616,1
DK111,DK121,0616,1
DK111,SE061,0624,3
DK111,SE052,0624,2
DK111,DK130,0624,2
DK111,FR045,0624,1
DK111,FR051,0624,1
DK111,SE049,0634,4
DK111,FI075,0636,1
DK111,FI075,0638,1
DK112,FI077,0206,5
DK112,FI096,0206,2
DK112,FI080,0206,2
DK112,DK130,0206,1
DK112,SE043,0206,1
DK112,FI082,0206,1
DK112,SE073,0206,1
DK112,NL013,0450,1
DK112,NL015,0590,1
DK112,UK062,0590,1
DK112,NL019,0590,1
DK112,NL074,0590,1
DK112,UK077,0590,1
DK112,DK130,0592,5
DK112,DK128,0592,4
DK112,DK126,0592,3
DK112,SE052,0592,3
DK112,SE057,0592,2
DK112,DK124,0592,1
DK112,NL024,0592,1
DK112,FI082,0592,1
DK112,NL052,0592,1
DK112,NL001,0592,1
DK112,NL049,0592,1
DK112,DK121,0592,1
DK112,NL010,0592,1
DK112,NO045,0592,1
DK112,NL009,0600,1
DK112,DK126,0602,1
DK112,SE049,0634,1
DK113,SE073,0072,3
DK113,FI080,0072,2
DK113,SE064,0072,1
DK113,SE059,0122,1
DK113,UK004,0152,1
DK113,SE052,0152,1
DK113,NL056,0159,1
DK113,DK130,0161,1
DK113,NL022,0161,1
DK113,SE073,0166,1
DK113,SE055,0186,3
DK113,UK001,0186,3
DK113,SE061,0186,1
DK113,SE060,0186,1
DK113,NL041,0186,1
DK113,NL040,0186,1
DK113,UK016,0186,1
DK113,LV018,0203,1
DK113,FI077,0206,10
DK113,NL001,0206,4
DK113,SE049,0206,2
DK113,FI096,0206,1
DK113,SE061,0206,1
DK113,FI082,0206,1
DK113,FI080,0206,1
DK113,SE060,0429,1
DK113,SE061,0450,1
DK113,SE061,0470,1
DK113,ES254,0493,1
DK113,SE055,0493,1
DK113,UK051,0529,2
DK113,SE055,0534,1
DK113,SE060,0582,11
DK113,FI041,0582,3
DK113,FI078,0582,3
DK113,SE055,0582,2
DK113,SE061,0582,2
DK113,FI071,0582,2
DK113,FI063,0582,2
DK113,FI083,0582,2
DK113,SE059,0582,2
DK113,NL038,0582,1
DK113,PL080,0582,1
DK113,DK124,0582,1
DK113,FI044,0582,1
DK113,LT009,0582,1
DK113,LT054,0582,1
DK113,LT002,0582,1
DK113,NO044,0582,1
DK113,SE037,0582,1
DK113,SE050,0582,1
DK113,FI028,0582,1
DK113,SE065,0582,1
DK113,UK073,0582,1
DK113,FI092,0582,1
DK113,FI082,0590,1
DK113,FI077,0590,1
DK113,FI078,0590,1
DK113,FI081,0590,1
DK113,SE060,0590,1
DK113,SE064,0590,1
DK113,SE073,0590,1
DK113,SE060,0592,41
DK113,FI082,0592,14
DK113,SE061,0592,9
DK113,PL080,0592,7
DK113,FI080,0592,5
DK113,DK130,0592,4
DK113,FI072,0592,4
DK113,FI081,0592,3
DK113,SE065,0592,2
DK113,FI075,0592,2
DK113,FI061,0592,2
DK113,PL012,0592,2
DK113,FI083,0592,1
DK113,DK127,0592,1
DK113,DK124,0592,1
DK113,FI052,0592,1
DK113,FI041,0592,1
DK113,FI078,0592,1
DK113,NL083,0592,1
DK113,SE071,0592,1
DK113,SE063,0592,1
DK113,FI062,0592,1
DK113,SE049,0592,1
DK113,PL001,0592,1
DK113,PL009,0592,1
DK113,FI082,0600,3
DK113,FI081,0600,1
DK113,DK128,0600,1
DK113,SE059,0600,1
DK113,SE049,0600,1
DK113,FI077,0600,1
DK113,SE073,0600,1
DK113,SE049,0634,9
DK113,SE027,0634,1
DK113,UK084,0636,1
DK113,FI075,0636,1
DK113,SE027,0638,1
DK113,FI077,0638,1
DK113,SE064,0638,1
DK113,FI045,0638,1
DK116,SE045,0152,3
DK116,FI034,0154,4
DK116,DK128,0154,4
DK116,DK121,0154,4
DK116,DK117,0154,3
DK116,SE031,0154,2
DK116,SE015,0154,2
DK116,SE042,0154,1
DK116,FI013,0154,1
DK116,SE010,0154,1
DK116,FI030,0154,1
DK116,UK001,0184,1
DK116,NL002,0184,1
DK116,UK001,0186,1
DK116,NL001,0485,3
DK116,NL076,0493,1
DK116,FI028,0493,1
DK116,NL038,0582,1
DK116,FI027,0582,1
DK116,SE050,0582,1
DK116,SE043,0590,2
DK116,SE045,0591,1
DK116,DK128,0591,1
DK116,DK121,0592,1
DK117,SE045,0122,1
DK117,SE045,0152,2
DK117,FI033,0154,6
DK117,SE031,0154,3
