"","Actitis hypoleucos","Alca torda","Anas acuta","Anas clypeata","Anas crecca","Anas penelope","Anas platyrhynchos","Anas querquedula","Anas strepera","Anser albifrons","Anser anser","Anser brachyrhynchus","Anser fabalis","Ardea cinerea","Ardea purpurea","Arenaria interpres","Aythya ferina","Aythya fuligula","Botaurus stellaris","Branta bernicla","Branta canadensis","Branta leucopsis","Bucephala clangula","Calidris alba","Calidris alpina","Calidris canutus","Calidris ferruginea","Calidris minuta","Cepphus grylle","Charadrius alexandrinus","Charadrius dubius","Charadrius hiaticula","Chlidonias niger","Ciconia ciconia","Cygnus columbianus","Cygnus cygnus","Cygnus olor","Fulica atra","Gallinago gallinago","Gallinula chloropus","Grus grus","Haematopus ostralegus","Hydroprogne caspia","Larus argentatus","Larus canus","Larus fuscus","Larus marinus","Larus melanocephalus","Larus ridibundus","Limosa lapponica","Limosa limosa","Lymnocryptes minimus","Mergus merganser","Mergus serrator","Morus bassanus","Numenius arquata","Numenius phaeopus","Nycticorax nycticorax","Phalacrocorax aristotelis","Phalacrocorax carbo","Philomachus pugnax","Platalea leucorodia","Pluvialis apricaria","Pluvialis squatarola","Podiceps cristatus","Rallus aquaticus","Recurvirostra avosetta","Rissa tridactyla","Scolopax rusticola","Somateria mollissima","Stercorarius skua","Sterna hirundo","Sterna paradisaea","Sternula albifrons","Tachybaptus ruficollis","Tadorna tadorna","Thalasseus sandvicensis","Tringa erythropus","Tringa glareola","Tringa nebularia","Tringa ochropus","Tringa totanus","Uria aalge","Vanellus vanellus"
"Anser anser",0.923988361630773,0.979741908071027,0.962482431788879,0.931793661731643,0.95138588339689,0.957863453161259,0.923274819012107,0.95855559433006,0.957642607359469,0.903286887033679,0,0.897934214860478,0.956859794331578,0.944430035557414,0.970966164243474,0.877908440320783,0.935362031034013,0.923937475699845,0.911153406928054,0.870660522273426,0.91239962456982,0.870049406327198,0.942636790946014,0.858448482210859,0.947800379039003,0.906031217481789,0.947218143253385,1,0.911760779602189,0.847641971436071,0.9219959372884,0.940704850684401,0.767016491754123,0.914787441816445,0.852140097574844,0.899514368766427,0.915904965469184,0.93692559204073,0.952150056926039,0.942570580551318,0.891927282858535,0.889278161790234,1,0.942581435653656,0.94372799552044,0.945111831478408,0.950356836794678,0.929646994616854,0.918161992300469,0.80998432555526,0.917908651917925,0.877758077226162,1,0.944124556635497,0.868009295120062,0.933199011429441,0.867544220485397,1,0.751092498179169,0.942499521531101,0.930038986180871,0.772696152266192,0.920663265306122,0.83412063050072,0.888512751071993,0.95701888718734,0.885693873906055,0.910487362100265,0.937182130584192,0.947595692318433,1,0.885573618006874,0.901031102096011,0.895596024819653,0.796844502277163,0.914929786303623,0.94463085232892,0.880039538967956,0.941609518908644,0.89690026954178,0.891681941171336,0.951905675558582,0.958821710655761,0.929935498627877
"Anser brachyrhynchus",1,1,0.974643878739093,0.959472624537248,0.92534766658135,0.964780947850057,0.878533231474408,1,0.89283950617284,0.850782491211829,0.897934214860478,0,0.776234445274383,0.866578773895847,1,0.910037484381508,0.918253426781616,0.923877417240249,0.921497584541063,1,1,0.724816594991147,1,0.660377358490566,0.900988731056517,0.819822878646408,1,0,0,1,0,0.853664087391898,0.606451612903226,0.924473408588386,0.823686274509804,0.971928556368784,0.757703081232493,0.976280786931674,0.938728492805032,0.896243171688059,0,0.892333632159205,0,0.920603119430653,0.927031412523404,0.947262859839547,0.975238095238095,1,0.844491712889853,0.820083682008368,0.851798143851508,1,1,1,1,0.951812277393672,1,0,0.881205673758865,0.915122086428054,0.948999534667287,0.871194379391101,0.913379557923078,0.889440113394756,1,0,0.872062828551524,1,1,0.93063545701805,1,0.873432835820895,0.937674418604651,0.723384895359417,1,0.929542259022027,0.886861906566341,0,0,1,1,0.839154551616339,1,0.879466718567536
"Anser fabalis",0.962938538644157,1,0.910202729874861,0.965420517772567,0.951885518855188,0.931267556179775,0.942800558741251,0.963349509184781,0.97136799253668,0.911004297887902,0.956859794331578,0.776234445274383,0,0.948540855084094,0.960369437447523,0.90702380952381,0.983173690932311,0.986188511736749,1,1,0.899791852512637,0.810750179468772,1,1,0.985526643713598,0.927917164476304,1,1,1,0.851182992341981,0.907724172410099,0.954608498297818,1,0.953104771587962,0.867297723687177,0.943233955605089,0.953339514274362,0.948987332587199,0.974504920020078,0.941045910611128,0.987384297737573,0.951171479451098,1,0.958820771566351,0.949397030994723,0.980814797829244,0.947765277636082,1,0.920348074209807,0.869142857142858,0.94065800982305,1,1,0.869354005167959,1,0.952813067150635,1,1,0,0.968286018524099,0.984440212326269,0.914709464784696,0.954553587403828,1,1,0.891534391534392,0.944422377469879,1,1,0.957505041774705,1,0.967833043265854,1,0.923131898673866,1,0.943911610613486,0.943373594335694,0.820543093270366,0.817725080385853,1,1,0.990574780501534,1,0.950499107001603
"Ardea cinerea",0.929298134440088,1,0.953208264477234,0.939759102530195,0.974176111364595,0.954111948997803,0.956656533788941,0.922384219554031,0.954392916218216,0.944009923422537,0.944430035557414,0.866578773895847,0.948540855084094,0,0.883771549109101,0.875739714309151,0.972175212642036,0.957665661139612,0.900377370251381,0.870360132680461,0.785358695248357,0.936255132872573,1,0.901671217010011,0.961825163767789,0.925752497803406,1,0.902885771543086,0.845836373765193,0.763814367450732,0.880723630417008,0.930595182547635,0.838182321972845,0.9573508889167,0.81605084356734,0.911304700623237,0.936702025836905,0.940429586475377,0.957894907504985,0.923807229799624,0.932359614293818,0.920895450213162,1,0.939276469794444,0.952864418695631,0.949350337729067,0.942925019142795,0.963896508265995,0.951310047767777,0.888354310461496,0.898803096160652,0.854285146646137,0.787676119136794,0.973406543643156,1,0.944385561417172,0.940911656031276,0.740974419235289,0.839403704065358,0.970292937592323,0.917629264299193,0.770209901474818,0.906307844862533,0.909474948842797,0.740926383163606,0.913095112060355,0.883904091349687,0.896203022919856,0.921604958212386,0.936375475124748,1,0.879717911688431,0.887023244718917,0.896478363208401,0.829802494802495,0.939995097272259,0.927956282144426,0.955034987457327,0.965679352698584,0.957880508245472,0.827985661828991,0.933726265054828,0.960570514529459,0.951622104987242
"Ardea purpurea",0.968112244897958,1,0.91773140913687,0.908339920948616,0.928729838709677,0.903307118370639,0.895609704043175,0.967958030669895,0.879902420716832,0.959335072430513,0.970966164243474,1,0.960369437447523,0.883771549109101,0,1,0.96051948051948,0.920711301213886,0.850965034965035,0,1,1,1,0,0.971515696579635,0,1,1,0,1,1,1,0.92721568627451,0.915209981638188,0.881674990395697,1,0.851622232501814,0.897989502850474,0.89624098144353,0.967721518987341,1,0.934676102340773,1,0.981263720884747,0.987709877780004,1,1,1,0.880350040639761,0,0.924011271985229,0.720022948938611,0,0,1,0.942752100840336,1,0.466324786324786,0,0.9672272798881,0.965215848085541,0.848729792147806,1,1,0.717355371900827,1,1,0,1,1,0,0.882373362467709,0,1,0.671916010498688,1,1,1,1,0.872312703583062,1,0.980620782726046,0,0.818525345622121
"Arenaria interpres",0.903614457831326,0.915484515484515,0.889615384615384,0.930217248189598,0.882602108581534,0.92660711157821,0.838497100857396,0.912464159217406,0.967321397531723,0.815473577126948,0.877908440320783,0.910037484381508,0.90702380952381,0.875739714309151,1,0,0.972196188691035,0.956010050838543,0.805536332179931,0.83453237410072,0.926188599947466,0.951597744360902,1,0.76211320754717,0.889656351969983,0.894612107001488,0.771915296344493,0.766803840877915,0.948307184145335,0.751717288752792,1,0.857638552348459,1,0.950469948058373,1,0.785607755406413,0.821595586793985,0.853391356542617,0.932383924672198,0.884703720716582,1,0.80420787279426,1,0.859977202742476,0.888999118165785,0.90594952812047,0.889181590212519,0.926068540623796,0.852483531150198,0.810359132393031,0.796223100570927,0.880478087649403,0.824780058651026,0.852972972972973,0.901291690765375,0.856279330748827,0.922387136672851,0.504,0.791073124406458,0.944613996842818,0.846122448979591,0.848696757787667,0.875062220009955,0.893083862345473,0.672,0.583501006036217,0.892769348870507,0.86317907444668,0.893050397877984,0.872173913043478,1,0.903545081507724,0.884521384928717,0.893714285714286,1,0.856818181818182,0.868606588898859,0.918794030755246,0.826207374069586,0.935026138909634,1,0.867503328061532,0.906461523690652,0.875802594663804
"Aythya ferina",0.934404402627375,1,0.950162116334224,0.846524997433528,0.913635741185539,0.904317563509168,0.896012666573271,0.922812610990427,0.836506707845981,0.978142704183982,0.935362031034013,0.918253426781616,0.983173690932311,0.972175212642036,0.96051948051948,0.972196188691035,0,0.8279244244072,0.957981868348443,1,0.90445042965243,0.939820544554455,0.862593686123098,1,0.953140972728495,0.956319290465631,0.947381422924901,1,1,0.900251398913308,1,0.97401332327803,1,0.975752292426087,0.97838367446916,0.908433070197776,0.931325317647702,0.913647183284845,0.933238549812126,0.874847692295753,1,0.962966105002045,1,0.96608480646187,0.942748015873016,0.971018242980981,0.951047121171602,0.952582662260082,0.95383985604271,0.890970750317931,0.943633439519995,0.823538163963695,1,0.947486133476471,1,0.944173077916042,0.884978991596639,1,0.891375291375291,0.968033354320744,0.945260559033594,0.956560323691771,0.963859754270303,0.877696687785709,1,0.955320399764844,0.885864409253448,0.601863354037267,0.973843273083602,0.918635170603674,0,0.952839600224919,0.87983324498947,0.946078061911171,0.799793601651187,0.90530377603654,0.978709109443055,0.80466768138001,0.961862852951961,0.830612038442084,0.891770214298578,0.93019697838975,1,0.931367564819522
"Aythya fuligula",0.920687001255722,0.94459026687598,0.939035872328405,0.890130263047315,0.8981520471323,0.917311752287121,0.879393500639567,0.913597969228041,0.819141650640742,0.956522036210963,0.923937475699845,0.923877417240249,0.986188511736749,0.957665661139612,0.920711301213886,0.956010050838543,0.8279244244072,0,0.962728813740018,1,0.942685370741483,0.926108051403094,0.933066310636404,1,0.94584483081598,0.972318308488522,0.907058823529412,1,0.965294471153846,0.843671354552184,0.972567008454759,0.939329050678087,0.670944741532977,0.965225518861141,0.972256787330316,0.958337486295226,0.908973753309398,0.876535574030357,0.934583506009117,0.882282690146122,0.865075308901782,0.949208753566648,0.88740612674915,0.936157927153616,0.9357081078825,0.953708867819297,0.942757377264013,0.941033434650456,0.944077287571236,0.84978471820577,0.917760569795851,0.918631654162201,0.878524945770065,0.877837450769782,0.601259181532004,0.954796969439005,0.906586021505377,0,0.910847606499781,0.94138155620749,0.911283691367777,0.729855975087582,0.892107735671782,0.91172354038923,0.795962732919255,0.965627347858753,0.891363134459559,1,0.980503939272544,0.900479545319992,0,0.945269689156931,0.844614231421695,0.924674912781477,0.69756821554972,0.894882480975923,0.914029180695848,0.762218253399211,0.905411855008143,0.803918393782384,0.774177590897848,0.919750884797938,0.98805358177876,0.898131421832472
"Botaurus stellaris",1,1,0.937527871646731,0.944927536231884,0.914490993725966,0.946114372580144,0.912078038762676,0.974858716128097,0.882138200782269,0.932268300689353,0.911153406928054,0.921497584541063,1,0.900377370251381,0.850965034965035,0.805536332179931,0.957981868348443,0.962728813740018,0,1,1,0.905607476635514,1,1,1,1,1,1,1,0.885670731707317,1,0.897595426265344,1,0.891619730329408,0.960084775697634,0.878699788583509,0.884752754066708,0.879043213869841,0.912670662670663,0.92079207920792,1,0.932797646369182,0,0.925374358974359,0.951173381778365,0.964728247954646,1,1,0.920711125663244,1,0.772866127583108,1,0,1,1,0.959747782095462,1,1,1,0.98597386522736,0.915994623655914,0.965254456212866,0.875075255869959,0.785754985754986,0.813008130081301,0.78394376618572,0.938423645320197,1,0.887973023604347,0.752859866539561,1,0.815534513517223,1,0.744615384615384,1,0.88359643102265,0.914169629253428,1,1,1,1,0.890845269772972,1,0.844439165111149
"Branta bernicla",0.904736842105263,1,0.922175611167366,0.967895362663496,0.847060674289872,0.909167085637674,0.915136167026602,0.893214382265478,1,0.774310169737414,0.870660522273426,1,1,0.870360132680461,0,0.83453237410072,1,1,1,0,0.875420875420876,0.92575,1,1,0.762696123703043,0.818181818181818,1,0.672897196261682,1,0.787321063394683,1,0.856329906293865,0,1,0.838907469342251,0.92984934086629,0.81915924818892,0.861910063710026,0.884927881434432,0.85953177257525,1,0.741177465026837,0,0.803775681400725,0.879074994174552,0.757125154894672,0.965149152371849,0.914270914270914,0.847867633775758,0.78544061302682,0.898100172711571,1,1,0.716034271725826,0.887068965517242,0.869415807560137,1,0,1,0.986291711972038,0.934353678775586,0.682997658079625,0.733504163997437,0.939198743126473,1,0.675,0.850149278148133,0,0.914899796688934,0.821838310789697,1,0.871225630052307,0.836623813896542,0.8927063498634,1,0.829294217687076,0.831017808703856,1,1,0.827413838463563,1,0.729579207920792,0.726563796250207,0.807166853303471
"Branta canadensis",1,0.878796095444686,0.915857125200841,0.871338083927158,0.946532560875985,0.921803464820716,0.920401911611543,1,0.688836104513064,0.928563743948359,0.91239962456982,1,0.899791852512637,0.785358695248357,1,0.926188599947466,0.90445042965243,0.942685370741483,1,0.875420875420876,0,1,1,0.707336683417085,0.912954532681392,0.823044397463002,1,0.802105263157894,1,1,0.672985781990521,0.874794456189805,0,0.867544081667089,1,1,0.823832732694204,0.872870249017038,0.854488813367319,0.820817843866171,0.603166226912929,0.876048248133256,1,0.873224310471076,0.931924666972899,0.8895180223726,0.88050131157097,0.879498714652957,0.910913507007136,0.759106933019977,0.887557603686636,0.72304995617879,0.55944055944056,1,0,0.774509803921569,1,0,0.861464004839686,0.921295629106553,0.907782812624215,0.718332658842573,1,0.886363636363637,0.6075,0,0.821583754544649,0.757731958762887,0.954123748995544,0.966509787872587,1,0.766832097969707,0.976930320150659,0.826854241238658,0.512048192771084,0.931333333333334,0.926260481520135,0.840943683409436,1,0.908144796380091,1,0.788867562380038,0.803600654664484,0.813894706434606
"Branta leucopsis",1,1,0.948766340096028,0.981431650066981,0.979215615398518,0.903675926634525,0.916068535383838,0.940783712784589,0.957985257985258,0.817208339777438,0.870049406327198,0.724816594991147,0.810750179468772,0.936255132872573,1,0.951597744360902,0.939820544554455,0.926108051403094,0.905607476635514,0.92575,1,0,1,1,0.936847865230548,0.932355967078189,1,1,1,0.934321096859797,1,0.91048986513257,1,0.975161916595481,0.676248809738271,0.897381457891012,0.868695481772972,0.939414631118285,0.914608954650269,0.940993625204151,1,0.846892742543955,1,0.919832694318577,0.934151570784815,0.954431767567752,0.960327481027632,1,0.896663104689639,0.739957716701902,0.903201357057783,1,1,0.823766677008998,0.851702395964691,0.940531445811093,1,1,1,0.982879595846197,0.943209731445025,0.898089171974522,0.858143478581435,1,1,1,0.898162327718223,0,0.878699788583509,0.894182124789208,1,0.896197627829225,0.909408092060967,0.908591885441528,1,0.882050402880165,0.918742576609392,1,0.891927825261159,1,1,0.977706838527041,0.930600737367165,0.883367244887402
"Bucephala clangula",1,1,1,0.922314465408805,0.95348402182385,0.88961181832469,0.940022098385857,1,1,1,0.942636790946014,1,1,1,1,1,0.862593686123098,0.933066310636404,1,1,1,1,0,0,0.936343001261035,1,1,0,1,1,1,0.802631578947368,1,0.889344963229006,1,1,0.890562879263444,0.898568382576912,1,0.892480359147026,0.718694885361551,0.958566629339305,0.775039745627981,0.945145707769926,0.942758186085516,1,1,0,0.942794724492273,1,0,0,0.792880258899677,1,0,1,1,0,0,0.986085528899384,0.949423688394277,1,0.781321184510251,1,0,1,1,0,1,0.90442663470901,0,1,0.94149554436265,1,1,0.924079822616408,0.970506912442397,0.722996515679442,1,0.569105691056911,0,0.828350071736011,1,0.930656934306569
"Calidris alba",0.817934446505875,1,0.949462052922361,0.911310911310911,0.899542906425183,0.856368178402421,0.851663942759339,1,0.642727272727272,1,0.858448482210859,0.660377358490566,1,0.901671217010011,0,0.76211320754717,1,1,1,1,0.707336683417085,1,0,0,0.797976663356505,0.69010101010101,0.812415154880909,0.747381650607457,1,1,1,0.845977887914601,0,1,0,0.717268118103191,0.703527245875439,1,1,0.925472703588204,0,0.642581231538287,1,0.798193789537751,0.968727633100259,0.879470606340412,0.882459312839059,1,0.827795015513962,0.641828691539675,0.645044369453818,1,1,1,1,0.899294587084056,1,0,0.912494912494912,0.972500060604591,0.938777828259882,0.925714285714286,0.834294502114572,0.726775956284153,0.338501291989664,1,0.802470811838176,1,1,0.79019129019129,1,0.857537236774525,1,0.899033297529539,1,0.808278867102397,0.813267095265926,0.842198581560284,0.781378600823046,1,1,0.793303850222397,0.902683219863836,0.875371996806271
"Calidris alpina",0.890165954376422,0.980924278151326,0.944385678684763,0.94639699875841,0.917641018212127,0.957350459323393,0.902791702020437,0.941937022268735,0.934377879741975,0.942968467245748,0.947800379039003,0.900988731056517,0.985526643713598,0.961825163767789,0.971515696579635,0.889656351969983,0.953140972728495,0.94584483081598,1,0.762696123703043,0.912954532681392,0.936847865230548,0.936343001261035,0.797976663356505,0,0.854242280402756,0.798504525777253,0.836770046248046,1,0.82847726888626,0.966159957222519,0.923609913237888,1,0.973738781278686,0.965200596367579,0.972853807119842,0.910655700101306,0.946307578431931,0.934035082008569,0.933393203891266,1,0.905957465299332,1,0.939169375441702,0.928455730515171,0.965923051310607,0.974863730418579,0.94730912075225,0.905149800897542,0.836598880047156,0.837533521125296,0.91544870492239,0.901104996698217,0.910381543921917,0.942284382284382,0.92759573628109,0.90539797903784,0.778583347718511,0.883666780471151,0.980818506565803,0.880927696053378,0.847118530324637,0.92471771816169,0.896652414013603,0.905698996325615,0.907297043497474,0.897289130770683,0.939034578536786,0.967596591878799,0.917627933669575,1,0.966131085244147,0.911722927063137,0.924174843889384,0.921899845121322,0.922093477330206,0.920681242265308,0.853681451812293,0.792239590412759,0.858677417001913,0.90357950033596,0.934637131651439,0.967821399354494,0.938378937422369
"Calidris canutus",0.898429735639038,0.984865923191914,0.955903498961495,0.943282381335478,0.895582036626396,0.923696257720722,0.879222722511665,1,0.93667393722284,0.937236799481697,0.906031217481789,0.819822878646408,0.927917164476304,0.925752497803406,0,0.894612107001488,0.956319290465631,0.972318308488522,1,0.818181818181818,0.823044397463002,0.932355967078189,1,0.69010101010101,0.854242280402756,0,0.821736596736596,0.826854066985646,1,0.879136690647483,0.939824863408428,0.889084372370535,0,0.983804616982187,0.869778575703172,0.81989247311828,0.817841646707625,0.932236076475478,0.913155472209111,0.943393603836309,1,0.785296701759932,1,0.860409876815998,0.898296825296763,0.906851768920735,0.936783245059363,0.954299407347183,0.886471808235865,0.839506172839506,0.751423149905124,0.947780678851175,1,0.887824258004207,1,0.888915386105853,0.920531400966183,1,0.871473684210526,0.970431576072111,0.891355157802675,0.855347525006412,0.902510401241098,0.851046800623447,0.80421052631579,0.797064777327934,0.926216081475678,0.942028985507246,0.951083772700644,0.91188103148236,1,0.904017170048432,0.898714817266646,0.956038348690474,0.822399250234301,0.896969696969696,0.92547703248873,0.974114723545247,0.829923419819408,0.937700228832952,0.893482629916738,0.844243565997013,0.92551094890511,0.900312396557431
"Calidris ferruginea",0.896447869607583,1,0.816099184818223,0.918793503480279,0.835440488710869,0.975307640297498,0.786741660534204,1,0.907982261640798,0.966769122683762,0.947218143253385,1,1,1,1,0.771915296344493,0.947381422924901,0.907058823529412,1,1,1,1,1,0.812415154880909,0.798504525777253,0.821736596736596,0,0.828629032258064,1,0.908144796380091,1,0.819377990430622,1,1,1,0.89224318658281,0.862137267192124,0.966182048040455,0.880303285593934,0.958908382066277,1,0.849865133446905,1,0.865553003356121,0.882832480818414,0.933096611449413,0.922076295074438,0.886667625485403,0.906007102237453,0.879201680672269,1,0.781605459863503,1,1,1,0.778241964361838,1,1,1,0.956828045724067,0.871519760966997,1,0.935825892857143,0.861496405791233,1,1,0.917756689749508,1,0.899560221307987,0.873075012419275,0,0.927249705666749,0.907250644092749,0.983656792645557,1,0.841394825646795,0.871149742612931,0.973596883566585,0.772557717511846,0.897120354417918,1,0.87043269978536,0.954957113421822,0.862000476682292
"Calidris minuta",0.901680310211116,1,0.926882078614257,0.949419953596287,0.860798855866052,1,0.901899668797334,0.952798456024263,0.909465763732129,1,1,0,1,0.902885771543086,1,0.766803840877915,1,1,1,0.672897196261682,0.802105263157894,1,0,0.747381650607457,0.836770046248046,0.826854066985646,0.828629032258064,0,1,1,0.889985052316891,0.806763285024155,1,0.969238158226254,0,0.602281368821293,0.89238308864958,0.944980028230771,0.926462604137414,0.845238095238095,1,0.944977113948447,1,0.934975947436349,0.93786423705163,0.914302393461763,0.957427358798563,0.949108367626886,0.918517755206183,0.790628115653041,1,0.852165725047081,0.606896551724138,1,0,0.889772727272728,0.95078031212485,1,1,1,0.85074314622341,1,1,0.910746812386157,0,0.679245283018869,1,1,1,0.932721139430286,1,0.908182105490777,0.908979908979909,0.969077013521458,1,0.875434375835338,0.970252290699134,0.924541484716156,0.849585226511396,1,0.943533697632058,0.83277027027027,1,0.98219047037512
"Cepphus grylle",1,0.897069456849984,1,0.890932311621967,1,1,0.929539243284264,1,1,1,0.911760779602189,0,1,0.845836373765193,0,0.948307184145335,1,0.965294471153846,1,1,1,1,1,1,1,1,1,1,0,1,0,0.853630905177297,0,1,1,0.92656023222061,0.955910840254742,1,1,1,1,0.960483267900541,0.878388068263301,0.865936469100309,0.914320959964113,0.880113266750852,0.860948264063141,1,0.89184059808578,1,0,0,0.827586206896551,0.949230525146755,0.504926108374384,0.877692307692308,1,0,1,0.896626576708712,1,0,1,1,0,0,1,0.543754495324862,1,0.948875990741391,1,0.807289626902691,0.920241983372922,1,1,1,0.800123571207909,1,1,1,1,0.934413918267727,0.970858977789671,0.969296222256394
"Charadrius alexandrinus",0.861028761637281,0.785115303983228,0.947052280311458,0.959241865145924,0.896519087180566,0.950018910191139,0.786049355269009,1,1,0.749430411791179,0.847641971436071,1,0.851182992341981,0.763814367450732,1,0.751717288752792,0.900251398913308,0.843671354552184,0.885670731707317,0.787321063394683,1,0.934321096859797,1,1,0.82847726888626,0.879136690647483,0.908144796380091,1,1,0,0.666310160427807,0.882352941176471,1,0.867995230795436,1,1,0.587454859475585,0.745258906314095,0.863444639718805,0.814056684798168,0,0.797588016543287,1,0.788928752330634,0.821170731707316,0.927568837840546,0.808316008316008,0.777950091639645,0.796768381949358,0.688057040998218,0.906664030057346,0.76171875,0,1,1,0.827627528842314,0.909625668449198,0.442508710801394,0,0.894075545852718,0.836479786422578,0.932986453754374,0.939183581075984,0.780392156862744,0.516260162601626,0.828220858895705,0.80072463768116,1,1,0.822612085769981,1,0.756585879873552,0.695727986050567,0.593825743079474,1,0.782149671401315,0.854151785714286,0.885714285714286,0.80444000997755,0.833037929812123,1,0.886157545163273,0.93513595625095,0.845513530621934
"Charadrius dubius",0.911800172265288,0.717562254259502,0.943242719700394,0.90822866955532,0.971111684291978,0.928466654610484,0.926275765643963,0.815311004784689,0.924509803921569,0.894739483987551,0.9219959372884,0,0.907724172410099,0.880723630417008,1,1,1,0.972567008454759,1,1,0.672985781990521,1,1,1,0.966159957222519,0.939824863408428,1,0.889985052316891,0,0.666310160427807,0,0.918457462466883,0.571205007824727,0.885055400414378,1,0.803298969072165,0.883711340206185,0.88183220441285,0.904202430526047,0.850348694106386,1,0.849524032459426,0,0.956661587946503,0.89474749037506,0.947661169782657,0.951938775510204,0.895501183898974,0.927644685612401,0.605970149253731,0.82477959697733,0.686274509803921,0,1,1,0.768762511745721,1,1,0,0.908780116860243,0.924303822089668,1,1,0.854329245633594,1,1,0.76171875,0,0.823201338538762,1,0,0.713801144795421,1,0.906569343065693,1,0.77936305732484,1,0.825263157894737,0.943764865783214,1,0.845070422535211,0.94396184215404,0.803448275862069,0.858031201134586
"Charadrius hiaticula",0.881635687732342,0.9501310671402,0.926624326811387,0.929022164640641,0.926407021061165,0.920564216778026,0.900823071123398,0.873052701358966,0.877140449802321,0.952151888636273,0.940704850684401,0.853664087391898,0.954608498297818,0.930595182547635,1,0.857638552348459,0.97401332327803,0.939329050678087,0.897595426265344,0.856329906293865,0.874794456189805,0.91048986513257,0.802631578947368,0.845977887914601,0.923609913237888,0.889084372370535,0.819377990430622,0.806763285024155,0.853630905177297,0.882352941176471,0.918457462466883,0,1,0.945782612449279,1,0.92256162915327,0.862728103004467,0.929428161508506,0.908109666457432,0.903120447640519,0.73698175787728,0.908604514229637,1,0.926609966548528,0.934136669203349,0.952752143844826,0.947051991528319,0.935806129354517,0.935153323295845,0.840821566110397,0.844701583434835,0.879725085910653,0.823795415562139,0.862281350086228,0.902950819672131,0.91366527747313,0.917542311702895,1,0.735481136074608,0.940277891325383,0.858813700918965,0.94718992248062,0.955276775913439,0.901636224059282,0.780427787242098,0.938477419354839,0.90852001124754,0.723577235772357,0.937997611464968,0.945527908540686,0.877911813643926,0.936625308100431,0.924146341463415,0.876279863481229,0.83165921255224,0.908678286129267,0.930215773250132,0.82387306924451,0.831406003159558,0.877992532396222,0.861501512186444,0.908733361517865,0.965777585246611,0.927989610885037
"Chlidonias niger",1,1,0.870665128796617,0.791853629691468,0.85632807870096,0.922046718576196,0.783229075936337,0.917823810607785,1,0.807369564532888,0.767016491754123,0.606451612903226,1,0.838182321972845,0.92721568627451,1,1,0.670944741532977,1,0,0,1,1,0,1,0,1,1,0,1,0.571205007824727,1,0,0.757439818032475,0.805925925925926,1,0.678897665592869,0.872282217422606,0.942854147006396,0.853190468575084,1,0.793206420306084,1,0.909739680480091,0.8203201568115,1,0.779436152570481,1,0.867710882312203,0,0.807365439093484,0,0,0,0,1,1,1,0,0.824519734544184,0.947994987468671,0.729483282674771,0.539471845745424,1,1,0.338422391857506,0.756329113924051,0,1,0,0,0.773175542406312,1,0.78448275862069,0.67986798679868,1,1,1,0.837542087542087,1,0,0.914839040656663,1,0.722435009371689
"Ciconia ciconia",0.949249488681666,0.923518798099938,0.960204907478939,0.952623551567921,0.96815199299854,0.935670363168129,0.959160211725805,0.942106337679004,0.950114416475973,0.92364737137894,0.914787441816445,0.924473408588386,0.953104771587962,0.9573508889167,0.915209981638188,0.950469948058373,0.975752292426087,0.965225518861141,0.891619730329408,1,0.867544081667089,0.975161916595481,0.889344963229006,1,0.973738781278686,0.983804616982187,1,0.969238158226254,1,0.867995230795436,0.885055400414378,0.945782612449279,0.757439818032475,0,0.81473976243958,0.848188280587146,0.902287685326605,0.940446741196938,0.964744709175487,0.920881329607833,0.805317291246326,0.918004076173284,1,0.942042777080921,0.954239948791416,0.962459990145134,0.937882793207358,0.934698521046644,0.960347620545719,0.875443824499112,0.936950028255429,0.827792866602321,1,0.834191113398524,1,0.94264368572965,0.87633418043202,0.871866805411031,0,0.970096451937812,0.939117805350969,0.907883311037574,0.954526030807353,0.912034456549278,0.941661988499294,0.942620361875253,0.926540808660842,0.778175516349897,0.971906166596433,0.988141187285738,1,0.876171986204515,0.894489635266334,0.867022711334089,0.775980523432745,0.92812266596371,0.93099940802976,0.913971839702925,0.961482771440312,1,0.944930770110996,0.972727329088576,0.934221376466856,0.966321753823332
"Cygnus columbianus",1,1,0.888638704159467,0.939932813739812,0.902103907256334,0.871415913521177,0.819398564258201,1,0.939212437874346,0.816014381905842,0.852140097574844,0.823686274509804,0.867297723687177,0.81605084356734,0.881674990395697,1,0.97838367446916,0.972256787330316,0.960084775697634,0.838907469342251,1,0.676248809738271,1,0,0.965200596367579,0.869778575703172,1,0,1,1,1,1,0.805925925925926,0.81473976243958,0,0.764021603656004,0.739607658983992,0.940900204012241,0.943341121495327,0.918237281984985,1,0.845160510523754,1,0.911703619057274,0.932011910985839,0.905887162714636,0.94109266261165,1,0.85590255871954,0.754587155963303,0.881977222026535,0,1,0.33578431372549,1,0.900455716267089,1,0,1,0.923376126361201,0.867023466447097,0.798715515983068,0.683929148429927,1,1,1,0.88791897757415,0,0.920722713864307,0.753797468354431,1,0.878257700018225,0.903501945525292,1,0.755576208178439,0.934710743801653,0.87126572327044,1,1,1,0,0.948189094627195,0.716707021791767,0.845755452856301
